state,best,wins
111111012,-2,-1
111111020,-2,-1
111111021,-2,-1
111111022,-2,-1
111111100,-2,-1
111111101,-2,-1
111111102,-2,-1
111111110,-2,-1
111111111,-2,-1
111111112,-2,-1
111111120,-2,-1
111111121,-2,-1
111111122,-2,-1
111111200,-2,-1
111111201,-2,-1
111111202,-2,-1
111111210,-2,-1
111111211,-2,-1
111111212,-2,-1
111111220,-2,-1
111111221,-2,-1
111111222,-2,-1
111112000,-2,-1
111112001,-2,-1
111112002,-2,-1
111112010,-2,-1
111112011,-2,-1
111112012,-2,-1
111112020,-2,-1
111112021,-2,-1
111112022,-2,-1
111112100,-2,-1
111112101,-2,-1
111112102,-2,-1
111112110,-2,-1
111112111,-2,-1
111112112,-2,-1
111112120,-2,-1
111112121,-2,-1
111112122,-2,-1
111112200,-2,-1
111112201,-2,-1
111112202,-2,-1
111112210,-2,-1
111112211,-2,-1
111112212,-2,-1
111112220,-2,-1
111112221,-2,-1
111112222,-2,-1
111120000,-2,-1
111120001,-2,-1
111120002,-2,-1
111120010,-2,-1
111120011,-2,-1
111120012,-2,-1
111120020,-2,-1
111120021,-2,-1
111120022,-2,-1
111120100,-2,-1
111120101,-2,-1
111120102,-2,-1
111120110,-2,-1
111120111,-2,-1
111120112,-2,-1
111120120,-2,-1
111120121,-2,-1
111120122,-2,-1
111120200,-2,-1
111120201,-2,-1
111120202,-2,-1
111120210,-2,-1
111120211,-2,-1
111120212,-2,-1
111120220,-2,-1
111120221,-2,-1
111120222,-2,-1
111121000,-2,-1
111121001,-2,-1
111121002,-2,-1
111121010,-2,-1
111121011,-2,-1
111121012,-2,-1
111121020,-2,-1
111121021,-2,-1
111121022,-2,-1
111121100,-2,-1
111121101,-2,-1
111121102,-2,-1
111121110,-2,-1
111121111,-2,-1
111121112,-2,-1
111121120,-2,-1
111121121,-2,-1
111121122,-2,-1
111121200,-2,-1
111121201,-2,-1
111121202,-2,-1
111121210,-2,-1
111121211,-2,-1
111121212,-2,-1
111121220,-2,-1
111121221,-2,-1
111121222,-2,-1
111122000,-2,-1
111122001,-2,-1
111122002,-2,-1
111122010,-2,-1
111122011,-2,-1
111122012,-2,-1
111122020,-2,-1
111122021,-2,-1
111122022,-2,-1
111122100,-2,-1
111122101,-2,-1
111122102,-2,-1
111122110,-2,-1
111122111,-2,-1
111122112,-2,-1
111122120,-2,-1
111122121,-2,-1
111122122,-2,-1
111122200,-2,-1
111122201,-2,-1
111122202,-2,-1
111122210,-2,-1
111122211,-2,-1
111122212,-2,-1
111122220,-2,-1
111122221,-2,-1
111122222,-2,-1
111200000,-2,-1
111200001,-2,-1
111200002,-2,-1
111200010,-2,-1
111200011,-2,-1
111200012,-2,-1
111200020,-2,-1
111200021,-2,-1
111200022,-2,-1
111200100,-2,-1
111200101,-2,-1
111200102,-2,-1
111200110,-2,-1
111200111,-2,-1
111200112,-2,-1
111200120,-2,-1
111200121,-2,-1
111200122,-2,-1
111200200,-2,-1
111200201,-2,-1
111200202,-2,-1
111200210,-2,-1
111200211,-2,-1
111200212,-2,-1
111200220,-2,-1
111200221,-2,-1
111200222,-2,-1
111201000,-2,-1
111201001,-2,-1
111201002,-2,-1
111201010,-2,-1
111201011,-2,-1
111201012,-2,-1
111201020,-2,-1
111201021,-2,-1
111201022,-2,-1
111201100,-2,-1
111201101,-2,-1
111201102,-2,-1
111201110,-2,-1
111201111,-2,-1
111201112,-2,-1
111201120,-2,-1
111201121,-2,-1
111201122,-2,-1
111201200,-2,-1
111201201,-2,-1
111201202,-2,-1
111201210,-2,-1
111201211,-2,-1
111201212,-2,-1
111201220,-2,-1
111201221,-2,-1
111201222,-2,-1
111202000,-2,-1
111202001,-2,-1
111202002,-2,-1
111202010,-2,-1
111202011,-2,-1
111202012,-2,-1
111202020,-2,-1
111202021,-2,-1
111202022,-2,-1
111202100,-2,-1
111202101,-2,-1
111202102,-2,-1
111202110,-2,-1
111202111,-2,-1
111202112,-2,-1
111202120,-2,-1
111202121,-2,-1
111202122,-2,-1
111202200,-2,-1
111202201,-2,-1
111202202,-2,-1
111202210,-2,-1
111202211,-2,-1
111202212,-2,-1
111202220,-2,-1
111202221,-2,-1
111202222,-2,-1
111210000,-2,-1
111210001,-2,-1
111210002,-2,-1
111210010,-2,-1
111210011,-2,-1
111210012,-2,-1
111210020,-2,-1
111210021,-2,-1
111210022,-2,-1
111210100,-2,-1
111210101,-2,-1
111210102,-2,-1
111210110,-2,-1
111210111,-2,-1
111210112,-2,-1
111210120,-2,-1
111210121,-2,-1
111210122,-2,-1
111210200,-2,-1
111210201,-2,-1
111210202,-2,-1
111210210,-2,-1
111210211,-2,-1
111210212,-2,-1
111210220,-2,-1
111210221,-2,-1
111210222,-2,-1
111211000,-2,-1
111211001,-2,-1
111211002,-2,-1
111211010,-2,-1
111211011,-2,-1
111211012,-2,-1
111211020,-2,-1
111211021,-2,-1
111211022,-2,-1
111211100,-2,-1
111211101,-2,-1
111211102,-2,-1
111211110,-2,-1
111211111,-2,-1
111211112,-2,-1
111211120,-2,-1
111211121,-2,-1
111211122,-2,-1
111211200,-2,-1
111211201,-2,-1
111211202,-2,-1
111211210,-2,-1
111211211,-2,-1
111211212,-2,-1
111211220,-2,-1
111211221,-2,-1
111211222,-2,-1
111212000,-2,-1
111212001,-2,-1
111212002,-2,-1
111212010,-2,-1
111212011,-2,-1
111212012,-2,-1
111212020,-2,-1
111212021,-2,-1
111212022,-2,-1
111212100,-2,-1
111212101,-2,-1
111212102,-2,-1
111212110,-2,-1
111212111,-2,-1
111212112,-2,-1
111212120,-2,-1
111212121,-2,-1
111212122,-2,-1
111212200,-2,-1
111212201,-2,-1
111212202,-2,-1
111212210,-2,-1
111212211,-2,-1
111212212,-2,-1
111212220,-2,-1
111212221,-2,-1
111212222,-2,-1
111220000,-2,-1
111220001,-2,-1
111220002,-2,-1
111220010,-2,-1
111220011,-2,-1
111220012,-2,-1
111220020,-2,-1
111220021,-2,-1
111220022,-2,-1
111220100,-2,-1
111220101,-2,-1
111220102,-2,-1
111220110,-2,-1
111220111,-2,-1
111220112,-2,-1
111220120,-2,-1
111220121,-2,-1
111220122,-2,-1
111220200,-2,-1
111220201,-2,-1
111220202,-2,-1
111220210,-2,-1
111220211,-2,-1
111220212,-2,-1
111220220,-2,-1
111220221,-2,-1
111220222,-2,-1
111221000,-2,-1
111221001,-2,-1
111221002,-2,-1
111221010,-2,-1
111221011,-2,-1
111221012,-2,-1
111221020,-2,-1
111221021,-2,-1
111221022,-2,-1
111221100,-2,-1
111221101,-2,-1
111221102,-2,-1
111221110,-2,-1
111221111,-2,-1
111221112,-2,-1
111221120,-2,-1
111221121,-2,-1
111221122,-2,-1
111221200,-2,-1
111221201,-2,-1
111221202,-2,-1
111221210,-2,-1
111221211,-2,-1
111221212,-2,-1
111221220,-2,-1
111221221,-2,-1
111221222,-2,-1
111222000,-2,-1
111222001,-2,-1
111222002,-2,-1
111222010,-2,-1
111222011,-2,-1
111222012,-2,-1
111222020,-2,-1
111222021,-2,-1
111222022,-2,-1
111222100,-2,-1
111222101,-2,-1
111222102,-2,-1
111222110,-2,-1
111222111,-2,-1
111222112,-2,-1
111222120,-2,-1
111222121,-2,-1
111222122,-2,-1
111222200,-2,-1
111222201,-2,-1
111222202,-2,-1
111222210,-2,-1
111222211,-2,-1
111222212,-2,-1
111222220,-2,-1
111222221,-2,-1
111222222,-2,-1
112000000,8,-468
112000001,4,-82
112000002,5,-61
112000010,4,-78
112000011,-1,-18
112000012,5,-13
112000020,8,-90
112000021,4,-17
112000022,6,-10
112000100,-1,-60
112000101,-1,-15
112000102,5,-9
112000110,-1,-15
112000111,-2,-1
112000112,5,-3
112000120,3,-13
112000121,-1,-4
112000122,5,-3
112000200,4,-73
112000201,4,-16
112000202,7,-9
112000210,4,-16
112000211,4,-5
112000212,5,-4
112000220,8,-14
112000221,4,-5
112000222,-3,1
112001000,4,-78
112001001,4,-21
112001002,4,-16
112001010,4,-21
112001011,-1,-6
112001012,4,-4
112001020,4,-16
112001021,4,-4
112001022,6,-3
112001100,-1,-21
112001101,-1,-6
112001102,3,-2
112001110,-1,-6
112001111,-2,-1
112001112,-1,-2
112001120,3,-2
112001121,-1,-2
112001122,3,-1
112001200,4,-19
112001201,4,-5
112001202,7,-4
112001210,4,-5
112001211,4,-2
112001212,4,-2
112001220,8,-4
112001221,4,-2
112001222,-3,1
112002000,8,-73
112002001,4,-21
112002002,-3,1
112002010,8,-17
112002011,-1,-6
112002012,-3,1
112002020,8,-19
112002021,4,-6
112002022,-3,1
112002100,8,-17
112002101,-1,-6
112002102,-3,1
112002110,8,-5
112002111,-2,-1
112002112,-3,1
112002120,8,-5
112002121,-1,-2
112002122,-3,1
112002200,8,-14
112002201,4,-5
112002202,-3,1
112002210,8,-4
112002211,4,-2
112002212,-3,1
112002220,8,-4
112002221,4,-2
112002222,-3,1
112010000,-1,-64
112010001,-2,-1
112010002,5,-13
112010010,-2,-1
112010011,-2,-1
112010012,-2,-1
112010020,8,-17
112010021,-2,-1
112010022,6,-4
112010100,-1,-15
112010101,-2,-1
112010102,5,-3
112010110,-2,-1
112010111,-2,-1
112010112,-2,-1
112010120,-1,-4
112010121,-2,-1
112010122,5,-1
112010200,-1,-18
112010201,-2,-1
112010202,7,-4
112010210,-2,-1
112010211,-2,-1
112010212,-2,-1
112010220,8,-5
112010221,-2,-1
112010222,-3,1
112011000,-1,-15
112011001,-2,-1
112011002,-1,-4
112011010,-2,-1
112011011,-2,-1
112011012,-2,-1
112011020,-1,-4
112011021,-2,-1
112011022,6,-1
112011100,-1,-6
112011101,-2,-1
112011102,-1,-2
112011110,-2,-1
112011111,-2,-1
112011112,-2,-1
112011120,-1,-2
112011121,-2,-1
112011122,3,0
112011200,-1,-6
112011201,-2,-1
112011202,7,-2
112011210,-2,-1
112011211,-2,-1
112011212,-2,-1
112011220,8,-2
112011221,-2,-1
112011222,-3,1
112012000,8,-14
112012001,-2,-1
112012002,-3,1
112012010,-2,-1
112012011,-2,-1
112012012,-2,-1
112012020,8,-5
112012021,-2,-1
112012022,-3,1
112012100,8,-5
112012101,-2,-1
112012102,-3,1
112012110,-2,-1
112012111,-2,-1
112012112,-2,-1
112012120,8,-2
112012121,-2,-1
112012122,-3,1
112012200,8,-5
112012201,-2,-1
112012202,-3,1
112012210,-2,-1
112012211,-2,-1
112012212,-2,-1
112012220,8,-2
112012221,-2,-1
112012222,-3,1
112020000,6,-61
112020001,6,-15
112020002,6,-10
112020010,6,-15
112020011,6,-5
112020012,6,-4
112020020,6,-15
112020021,6,-5
112020022,6,-4
112020100,3,-13
112020101,-1,-4
112020102,5,-3
112020110,-1,-4
112020111,-2,-1
112020112,5,-1
112020120,3,-4
112020121,3,-1
112020122,5,-1
112020200,-3,1
112020201,-3,1
112020202,-3,1
112020210,-3,1
112020211,-3,1
112020212,-3,1
112020220,-3,1
112020221,-3,1
112020222,-3,1
112021000,6,-11
112021001,6,-3
112021002,6,-3
112021010,6,-3
112021011,6,-2
112021012,6,-1
112021020,6,-3
112021021,6,-1
112021022,6,-1
112021100,3,-2
112021101,-1,-2
112021102,3,-1
112021110,-1,-2
112021111,-2,-1
112021112,3,0
112021120,3,-1
112021121,3,0
112021122,3,0
112021200,-3,1
112021201,-3,1
112021202,-3,1
112021210,-3,1
112021211,-3,1
112021212,-3,1
112021220,-3,1
112021221,-3,1
112021222,-3,1
112022000,8,-9
112022001,6,-4
112022002,-3,1
112022010,8,-3
112022011,6,-2
112022012,-3,1
112022020,8,-3
112022021,6,-2
112022022,-3,1
112022100,8,-4
112022101,3,-2
112022102,-3,1
112022110,8,-2
112022111,-2,-1
112022112,-3,1
112022120,8,-2
112022121,3,-1
112022122,-3,1
112022200,-3,1
112022201,-3,1
112022202,-3,1
112022210,-3,1
112022211,-3,1
112022212,-3,1
112022220,-3,1
112022221,-3,1
112022222,-3,1
112100000,6,-90
112100001,-1,-18
112100002,5,-17
112100010,-1,-18
112100011,-1,-6
112100012,5,-5
112100020,6,-21
112100021,-1,-6
112100022,6,-4
112100100,-2,-1
112100101,-2,-1
112100102,-2,-1
112100110,-2,-1
112100111,-2,-1
112100112,-2,-1
112100120,-2,-1
112100121,-2,-1
112100122,-2,-1
112100200,4,-19
112100201,4,-5
112100202,7,-3
112100210,4,-5
112100211,4,-2
112100212,5,-2
112100220,8,-4
112100221,4,-2
112100222,-3,1
112101000,-1,-18
112101001,-1,-6
112101002,-1,-6
112101010,-1,-6
112101011,-1,-2
112101012,-1,-2
112101020,-1,-6
112101021,-1,-2
112101022,6,-2
112101100,-2,-1
112101101,-2,-1
112101102,-2,-1
112101110,-2,-1
112101111,-2,-1
112101112,-2,-1
112101120,-2,-1
112101121,-2,-1
112101122,-2,-1
112101200,4,-5
112101201,4,-2
112101202,7,-2
112101210,4,-2
112101211,4,-1
112101212,4,-1
112101220,8,-2
112101221,4,-1
112101222,-3,1
112102000,8,-17
112102001,-1,-6
112102002,-3,1
112102010,8,-5
112102011,-1,-2
112102012,-3,1
112102020,8,-5
112102021,-1,-2
112102022,-3,1
112102100,-2,-1
112102101,-2,-1
112102102,-2,-1
112102110,-2,-1
112102111,-2,-1
112102112,-2,-1
112102120,-2,-1
112102121,-2,-1
112102122,-2,-1
112102200,8,-4
112102201,4,-2
112102202,-3,1
112102210,8,-2
112102211,4,-1
112102212,-3,1
112102220,8,-2
112102221,4,-1
112102222,-3,1
112110000,-1,-12
112110001,-2,-1
112110002,5,-5
112110010,-2,-1
112110011,-2,-1
112110012,-2,-1
112110020,-1,-6
112110021,-2,-1
112110022,6,-2
112110100,-2,-1
112110101,-2,-1
112110102,-2,-1
112110110,-2,-1
112110111,-2,-1
112110112,-2,-1
112110120,-2,-1
112110121,-2,-1
112110122,-2,-1
112110200,-1,-6
112110201,-2,-1
112110202,7,-2
112110210,-2,-1
112110211,-2,-1
112110212,-2,-1
112110220,8,-2
112110221,-2,-1
112110222,-3,1
112111000,-2,-1
112111001,-2,-1
112111002,-2,-1
112111010,-2,-1
112111011,-2,-1
112111012,-2,-1
112111020,-2,-1
112111021,-2,-1
112111022,-2,-1
112111100,-2,-1
112111101,-2,-1
112111102,-2,-1
112111110,-2,-1
112111111,-2,-1
112111112,-2,-1
112111120,-2,-1
112111121,-2,-1
112111122,-2,-1
112111200,-2,-1
112111201,-2,-1
112111202,-2,-1
112111210,-2,-1
112111211,-2,-1
112111212,-2,-1
112111220,-2,-1
112111221,-2,-1
112111222,-2,-1
112112000,8,-5
112112001,-2,-1
112112002,-3,1
112112010,-2,-1
112112011,-2,-1
112112012,-2,-1
112112020,8,-2
112112021,-2,-1
112112022,-3,1
112112100,-2,-1
112112101,-2,-1
112112102,-2,-1
112112110,-2,-1
112112111,-2,-1
112112112,-2,-1
112112120,-2,-1
112112121,-2,-1
112112122,-2,-1
112112200,8,-2
112112201,-2,-1
112112202,-3,1
112112210,-2,-1
112112211,-2,-1
112112212,-2,-1
112112220,8,-1
112112221,-2,-1
112112222,-3,1
112120000,6,-16
112120001,6,-5
112120002,6,-4
112120010,6,-5
112120011,6,-2
112120012,6,-2
112120020,6,-5
112120021,6,-2
112120022,6,-2
112120100,-2,-1
112120101,-2,-1
112120102,-2,-1
112120110,-2,-1
112120111,-2,-1
112120112,-2,-1
112120120,-2,-1
112120121,-2,-1
112120122,-2,-1
112120200,-3,1
112120201,-3,1
112120202,-3,1
112120210,-3,1
112120211,-3,1
112120212,-3,1
112120220,-3,1
112120221,-3,1
112120222,-3,1
112121000,6,-5
112121001,6,-2
112121002,6,-2
112121010,6,-2
112121011,6,-1
112121012,6,-1
112121020,6,-2
112121021,6,-1
112121022,6,-1
112121100,-2,-1
112121101,-2,-1
112121102,-2,-1
112121110,-2,-1
112121111,-2,-1
112121112,-2,-1
112121120,-2,-1
112121121,-2,-1
112121122,-2,-1
112121200,-3,1
112121201,-3,1
112121202,-3,1
112121210,-3,1
112121211,-3,1
112121212,-3,1
112121220,-3,1
112121221,-3,1
112121222,-3,1
112122000,8,-4
112122001,6,-2
112122002,-3,1
112122010,8,-2
112122011,6,-1
112122012,-3,1
112122020,8,-2
112122021,6,-1
112122022,-3,1
112122100,-2,-1
112122101,-2,-1
112122102,-2,-1
112122110,-2,-1
112122111,-2,-1
112122112,-2,-1
112122120,-2,-1
112122121,-2,-1
112122122,-2,-1
112122200,-3,1
112122201,-3,1
112122202,-3,1
112122210,-3,1
112122211,-3,1
112122212,-3,1
112122220,-3,1
112122221,-3,1
112122222,-3,1
112200000,4,-90
112200001,4,-17
112200002,5,-15
112200010,4,-17
112200011,-1,-6
112200012,5,-5
112200020,4,-20
112200021,4,-6
112200022,6,-4
112200100,4,-12
112200101,-1,-4
112200102,5,-3
112200110,-1,-4
112200111,-2,-1
112200112,5,-1
112200120,5,-4
112200121,4,-1
112200122,5,-1
112200200,4,-19
112200201,4,-5
112200202,7,-3
112200210,4,-5
112200211,4,-2
112200212,5,-2
112200220,8,-4
112200221,4,-2
112200222,-3,1
112201000,4,-12
112201001,4,-4
112201002,6,-4
112201010,4,-4
112201011,-1,-2
112201012,4,-1
112201020,6,-4
112201021,4,-1
112201022,6,-1
112201100,4,0
112201101,-1,-2
112201102,4,0
112201110,-1,-2
112201111,-2,-1
112201112,4,0
112201120,4,0
112201121,4,0
112201122,4,0
112201200,4,-5
112201201,4,-2
112201202,7,-2
112201210,4,-2
112201211,4,-1
112201212,4,-1
112201220,8,-2
112201221,4,-1
112201222,-3,1
112202000,8,-14
112202001,4,-5
112202002,-3,1
112202010,8,-4
112202011,4,-2
112202012,-3,1
112202020,8,-4
112202021,4,-2
112202022,-3,1
112202100,8,-4
112202101,4,-2
112202102,-3,1
112202110,8,-2
112202111,-2,-1
112202112,-3,1
112202120,8,-2
112202121,4,-1
112202122,-3,1
112202200,8,-4
112202201,4,-2
112202202,-3,1
112202210,8,-2
112202211,4,-1
112202212,-3,1
112202220,8,-2
112202221,4,-1
112202222,-3,1
112210000,-1,-14
112210001,-2,-1
112210002,5,-5
112210010,-2,-1
112210011,-2,-1
112210012,-2,-1
112210020,8,-6
112210021,-2,-1
112210022,6,-2
112210100,-1,-4
112210101,-2,-1
112210102,5,-1
112210110,-2,-1
112210111,-2,-1
112210112,-2,-1
112210120,8,-1
112210121,-2,-1
112210122,5,-1
112210200,-1,-6
112210201,-2,-1
112210202,7,-2
112210210,-2,-1
112210211,-2,-1
112210212,-2,-1
112210220,8,-2
112210221,-2,-1
112210222,-3,1
112211000,-1,-4
112211001,-2,-1
112211002,7,-1
112211010,-2,-1
112211011,-2,-1
112211012,-2,-1
112211020,8,-1
112211021,-2,-1
112211022,6,-1
112211100,-1,-2
112211101,-2,-1
112211102,7,0
112211110,-2,-1
112211111,-2,-1
112211112,-2,-1
112211120,8,0
112211121,-2,-1
112211122,-4,0
112211200,-1,-2
112211201,-2,-1
112211202,7,-1
112211210,-2,-1
112211211,-2,-1
112211212,-2,-1
112211220,8,-1
112211221,-2,-1
112211222,-3,1
112212000,8,-5
112212001,-2,-1
112212002,-3,1
112212010,-2,-1
112212011,-2,-1
112212012,-2,-1
112212020,8,-2
112212021,-2,-1
112212022,-3,1
112212100,8,-2
112212101,-2,-1
112212102,-3,1
112212110,-2,-1
112212111,-2,-1
112212112,-2,-1
112212120,8,-1
112212121,-2,-1
112212122,-3,1
112212200,8,-2
112212201,-2,-1
112212202,-3,1
112212210,-2,-1
112212211,-2,-1
112212212,-2,-1
112212220,8,-1
112212221,-2,-1
112212222,-3,1
112220000,6,-10
112220001,6,-4
112220002,6,-4
112220010,6,-4
112220011,6,-2
112220012,6,-2
112220020,6,-4
112220021,6,-2
112220022,6,-2
112220100,5,-3
112220101,5,-1
112220102,5,-1
112220110,5,-1
112220111,-2,-1
112220112,5,-1
112220120,5,-1
112220121,5,-1
112220122,5,-1
112220200,-3,1
112220201,-3,1
112220202,-3,1
112220210,-3,1
112220211,-3,1
112220212,-3,1
112220220,-3,1
112220221,-3,1
112220222,-3,1
112221000,6,-3
112221001,6,-1
112221002,6,-1
112221010,6,-1
112221011,6,-1
112221012,6,-1
112221020,6,-1
112221021,6,-1
112221022,6,-1
112221100,7,0
112221101,7,0
112221102,7,0
112221110,8,0
112221111,-2,-1
112221112,-4,0
112221120,8,0
112221121,-4,0
112221122,-4,0
112221200,-3,1
112221201,-3,1
112221202,-3,1
112221210,-3,1
112221211,-3,1
112221212,-3,1
112221220,-3,1
112221221,-3,1
112221222,-3,1
112222000,-3,1
112222001,-3,1
112222002,-3,1
112222010,-3,1
112222011,-3,1
112222012,-3,1
112222020,-3,1
112222021,-3,1
112222022,-3,1
112222100,-3,1
112222101,-3,1
112222102,-3,1
112222110,-3,1
112222111,-2,-1
112222112,-3,1
112222120,-3,1
112222121,-3,1
112222122,-3,1
112222200,-3,1
112222201,-3,1
112222202,-3,1
112222210,-3,1
112222211,-3,1
112222212,-3,1
112222220,-3,1
112222221,-3,1
112222222,-3,1
120000000,4,-3074
120000001,4,-405
120000002,6,-368
120000010,6,-432
120000011,-1,-68
120000012,2,-54
120000020,4,-389
120000021,4,-65
120000022,6,-50
120000100,3,-377
120000101,-1,-56
120000102,-1,-68
120000110,-1,-56
120000111,-2,-1
120000112,3,-13
120000120,4,-61
120000121,4,-14
120000122,4,-13
120000200,8,-432
120000201,4,-88
120000202,7,-73
120000210,4,-66
120000211,4,-17
120000212,5,-8
120000220,8,-56
120000221,4,-16
120000222,-3,1
120001000,4,-448
120001001,-1,-76
120001002,4,-60
120001010,-1,-72
120001011,-1,-15
120001012,3,-8
120001020,4,-67
120001021,4,-14
120001022,6,-10
120001100,-1,-72
120001101,-1,-12
120001102,3,-13
120001110,-1,-18
120001111,-2,-1
120001112,3,-2
120001120,4,-17
120001121,4,-5
120001122,4,-3
120001200,8,-78
120001201,-1,-18
120001202,7,-11
120001210,4,-16
120001211,-1,-6
120001212,3,-2
120001220,8,-14
120001221,4,-5
120001222,-3,1
120002000,8,-488
120002001,4,-88
120002002,2,-67
120002010,8,-84
120002011,-1,-14
120002012,2,-11
120002020,4,-73
120002021,4,-16
120002022,6,-9
120002100,3,-86
120002101,-1,-15
120002102,2,-17
120002110,-1,-18
120002111,-2,-1
120002112,2,-5
120002120,4,-17
120002121,4,-5
120002122,4,-4
120002200,4,-90
120002201,4,-21
120002202,7,-14
120002210,8,-16
120002211,4,-6
120002212,2,-5
120002220,8,-14
120002221,4,-5
120002222,-3,1
120010000,8,-365
120010001,-2,-1
120010002,2,-72
120010010,-1,-64
120010011,-2,-1
120010012,2,-12
120010020,8,-82
120010021,-2,-1
120010022,6,-15
120010100,-1,-48
120010101,-2,-1
120010102,-1,-14
120010110,-1,-15
120010111,-2,-1
120010112,-1,-4
120010120,-1,-15
120010121,-2,-1
120010122,-1,-4
120010200,8,-70
120010201,-2,-1
120010202,7,-11
120010210,8,-13
120010211,-2,-1
120010212,3,-2
120010220,8,-16
120010221,-2,-1
120010222,-3,1
120011000,-1,-56
120011001,-2,-1
120011002,3,-13
120011010,-1,-18
120011011,-2,-1
120011012,3,-2
120011020,-1,-18
120011021,-2,-1
120011022,6,-3
120011100,-1,-15
120011101,-2,-1
120011102,-1,-4
120011110,-1,-6
120011111,-2,-1
120011112,-1,-2
120011120,-1,-6
120011121,-2,-1
120011122,-1,-2
120011200,-1,-14
120011201,-2,-1
120011202,7,-3
120011210,-1,-4
120011211,-2,-1
120011212,3,-1
120011220,8,-5
120011221,-2,-1
120011222,-3,1
120012000,8,-82
120012001,-2,-1
120012002,2,-15
120012010,8,-17
120012011,-2,-1
120012012,2,-3
120012020,8,-21
120012021,-2,-1
120012022,6,-4
120012100,-1,-15
120012101,-2,-1
120012102,2,-5
120012110,-1,-6
120012111,-2,-1
120012112,2,-2
120012120,-1,-6
120012121,-2,-1
120012122,2,-2
120012200,8,-17
120012201,-2,-1
120012202,7,-4
120012210,8,-4
120012211,-2,-1
120012212,2,-1
120012220,8,-5
120012221,-2,-1
120012222,-3,1
120020000,7,-301
120020001,7,-73
120020002,7,-67
120020010,6,-72
120020011,6,-17
120020012,6,-12
120020020,-3,1
120020021,-3,1
120020022,-3,1
120020100,7,-55
120020101,7,-14
120020102,7,-13
120020110,-1,-14
120020111,-2,-1
120020112,3,-4
120020120,-3,1
120020121,-3,1
120020122,-3,1
120020200,7,-50
120020201,7,-14
120020202,7,-14
120020210,2,-11
120020211,2,-5
120020212,2,-5
120020220,-3,1
120020221,-3,1
120020222,-3,1
120021000,7,-55
120021001,7,-17
120021002,7,-11
120021010,6,-16
120021011,-1,-6
120021012,3,-2
120021020,-3,1
120021021,-3,1
120021022,-3,1
120021100,7,-13
120021101,7,-5
120021102,7,-3
120021110,-1,-4
120021111,-2,-1
120021112,3,-1
120021120,-3,1
120021121,-3,1
120021122,-3,1
120021200,7,-10
120021201,7,-4
120021202,7,-4
120021210,2,-3
120021211,2,-2
120021212,2,-1
120021220,-3,1
120021221,-3,1
120021222,-3,1
120022000,7,-44
120022001,7,-14
120022002,7,-9
120022010,3,-15
120022011,3,-5
120022012,3,-4
120022020,-3,1
120022021,-3,1
120022022,-3,1
120022100,7,-12
120022101,7,-4
120022102,7,-3
120022110,3,-5
120022111,-2,-1
120022112,3,-2
120022120,-3,1
120022121,-3,1
120022122,-3,1
120022200,7,-9
120022201,7,-3
120022202,7,-3
120022210,3,-4
120022211,3,-2
120022212,3,-2
120022220,-3,1
120022221,-3,1
120022222,-3,1
120100000,6,-365
120100001,-1,-64
120100002,6,-74
120100010,-1,-64
120100011,-1,-18
120100012,6,-13
120100020,4,-67
120100021,4,-14
120100022,6,-12
120100100,-2,-1
120100101,-2,-1
120100102,-2,-1
120100110,-2,-1
120100111,-2,-1
120100112,-2,-1
120100120,-2,-1
120100121,-2,-1
120100122,-2,-1
120100200,8,-90
120100201,4,-17
120100202,7,-15
120100210,4,-12
120100211,4,-4
120100212,2,-4
120100220,8,-14
120100221,4,-5
120100222,-3,1
120101000,-1,-64
120101001,-1,-15
120101002,-1,-14
120101010,-1,-18
120101011,-1,-6
120101012,-1,-4
120101020,4,-14
120101021,4,-5
120101022,6,-4
120101100,-2,-1
120101101,-2,-1
120101102,-2,-1
120101110,-2,-1
120101111,-2,-1
120101112,-2,-1
120101120,-2,-1
120101121,-2,-1
120101122,-2,-1
120101200,4,-17
120101201,-1,-6
120101202,7,-5
120101210,4,-4
120101211,-1,-2
120101212,4,-1
120101220,8,-4
120101221,4,-2
120101222,-3,1
120102000,-1,-80
120102001,-1,-14
120102002,2,-13
120102010,6,-13
120102011,-1,-4
